Author,ID,Location,Q_m3_s,q_m2_s,U_m_s,W_m,H_m,R_m,S_m_m,D16_m,D50_m,D84_m,D90_m,Sorting,Rhos_kg_m3,Rho_kg_m3,qb_kg_m_s,C_ppht,Record_Number,Froude,GammaS_N_m3,GammaF_N_m3,Tau0_kg_m_s2,TauStar,Ustar_m_s,ManningN,WP_m,A_m2
Milhous1973,1,Oak Creek,0.153,0.0418033,,3.66,,0.12,0.0083,0.019,0.054,0.08,0.086,2.05196,2650,999.728,5.40E-07,0.00128972,9494,,25987.6,9803.98,9.76477,0.0111736,0.0988303,,,
Milhous1973,2,Oak Creek,0.238,0.0650273,,3.66,,0.14,0.0084,0.019,0.054,0.08,0.086,2.05196,2650,999.728,1.90E-06,0.00292264,9495,,25987.6,9803.98,11.5295,0.0131929,0.10739,,,
Milhous1973,3,Oak Creek,0.337,0.0920765,,3.66,,0.16,0.0086,0.019,0.054,0.08,0.086,2.05196,2650,999.728,1.37E-06,0.0014883,9496,,25987.6,9803.98,13.4903,0.0154366,0.116163,,,
Milhous1973,4,Oak Creek,0.391,0.106831,,3.66,,0.18,0.0083,0.019,0.054,0.08,0.086,2.05196,2650,999.728,6.23E-06,0.00583325,9497,,25987.6,9803.98,14.6471,0.0167604,0.121042,,,
Milhous1973,5,Oak Creek,0.447,0.122131,,3.66,,0.2,0.0087,0.019,0.054,0.08,0.086,2.05196,2650,999.728,1.06E-05,0.00868155,9498,,25987.6,9803.98,17.0589,0.0195201,0.130628,,,
Milhous1973,6,Oak Creek,0.382,0.104372,,3.66,,0.18,0.0086,0.019,0.054,0.08,0.086,2.05196,2650,999.728,4.25E-06,0.0040731,9499,,25987.6,9803.98,15.1766,0.0173662,0.12321,,,
Milhous1973,7,Oak Creek,0.323,0.0882514,,3.66,,0.16,0.0086,0.019,0.054,0.08,0.086,2.05196,2650,999.728,1.37E-06,0.00155281,9500,,25987.6,9803.98,13.4903,0.0154366,0.116163,,,
Milhous1973,8,Oak Creek,0.275,0.0751366,,3.66,,0.14,0.0085,0.019,0.054,0.08,0.086,2.05196,2650,999.728,7.00E-07,0.00093056,9501,,25987.6,9803.98,11.6667,0.0133499,0.108027,,,
Milhous1973,9,Oak Creek,0.227,0.0620219,,3.66,,0.14,0.0084,0.019,0.054,0.08,0.086,2.05196,2650,999.728,3.30E-07,0.00052738,9502,,25987.6,9803.98,11.5295,0.0131929,0.10739,,,
Milhous1973,10,Oak Creek,2.605,0.711749,,3.66,,0.51,0.0097,0.019,0.054,0.08,0.086,2.05196,2650,999.728,0.0487,6.8437,9503,,25987.6,9803.98,48.5003,0.0554976,0.220258,,,
Milhous1973,11,Oak Creek,2.605,0.711749,,3.66,,0.51,0.0097,0.019,0.054,0.08,0.086,2.05196,2650,999.728,0.0368,5.1715,9504,,25987.6,9803.98,48.5003,0.0554976,0.220258,,,
Milhous1973,12,Oak Creek,2.633,0.719399,,3.66,,0.51,0.0097,0.019,0.054,0.08,0.086,2.05196,2650,999.728,0.0298,4.1433,9505,,25987.6,9803.98,48.5003,0.0554976,0.220258,,,
Milhous1973,13,Oak Creek,2.832,0.77377,,3.66,,0.54,0.0098,0.019,0.054,0.08,0.086,2.05196,2650,999.728,0.0292,3.77461,9506,,25987.6,9803.98,51.8827,0.059368,0.227809,,,
Milhous1973,14,Oak Creek,3.398,0.928415,,3.66,,0.59,0.0099,0.019,0.054,0.08,0.086,2.05196,2650,999.728,0.103,11.096,9507,,25987.6,9803.98,57.2651,0.0655269,0.239334,,,
Milhous1973,15,Oak Creek,1.897,0.518306,,3.66,,0.42,0.01,0.019,0.054,0.08,0.086,2.05196,2650,999.728,0.00767,1.4802,9508,,25987.6,9803.98,41.1767,0.0471175,0.202948,,,
Milhous1973,16,Oak Creek,1.812,0.495082,,3.66,,0.4,0.01,0.019,0.054,0.08,0.086,2.05196,2650,999.728,0.00691,1.39609,9509,,25987.6,9803.98,39.2159,0.0448738,0.198057,,,
Milhous1973,17,Oak Creek,0.906,0.247541,,3.66,,0.28,0.0098,0.019,0.054,0.08,0.086,2.05196,2650,999.728,0.000183,0.0739472,9510,,25987.6,9803.98,26.9021,0.0307834,0.164041,,,
Milhous1973,18,Oak Creek,0.736,0.201093,,3.66,,0.26,0.0097,0.019,0.054,0.08,0.086,2.05196,2650,999.728,2.96E-05,0.0147236,9511,,25987.6,9803.98,24.7256,0.0282929,0.157265,,,
Milhous1973,19,Oak Creek,0.765,0.209016,,3.66,,0.26,0.0097,0.019,0.054,0.08,0.086,2.05196,2650,999.728,2.51E-05,0.0120119,9512,,25987.6,9803.98,24.7256,0.0282929,0.157265,,,
Milhous1973,20,Oak Creek,0.68,0.185792,,3.66,,0.25,0.0097,0.019,0.054,0.08,0.086,2.05196,2650,999.728,9.87E-06,0.00531383,9513,,25987.6,9803.98,23.7747,0.0272047,0.154211,,,
Milhous1973,21,Oak Creek,0.708,0.193443,,3.66,,0.25,0.0097,0.019,0.054,0.08,0.086,2.05196,2650,999.728,1.90E-05,0.0098247,9514,,25987.6,9803.98,23.7747,0.0272047,0.154211,,,
Milhous1973,22,Oak Creek,0.68,0.185792,,3.66,,0.25,0.0097,0.019,0.054,0.08,0.086,2.05196,2650,999.728,1.22E-05,0.00656826,9515,,25987.6,9803.98,23.7747,0.0272047,0.154211,,,
Milhous1973,23,Oak Creek,1.756,0.479781,,3.66,,0.4,0.01,0.019,0.054,0.08,0.086,2.05196,2650,999.728,0.00403,0.840187,9516,,25987.6,9803.98,39.2159,0.0448738,0.198057,,,
Milhous1973,24,Oak Creek,1.699,0.464208,,3.66,,0.39,0.01,0.019,0.054,0.08,0.086,2.05196,2650,999.728,0.00159,0.342611,9517,,25987.6,9803.98,38.2355,0.0437519,0.195566,,,
Milhous1973,25,Oak Creek,1.529,0.41776,,3.66,,0.38,0.01,0.019,0.054,0.08,0.086,2.05196,2650,999.728,0.000911,0.218127,9518,,25987.6,9803.98,37.2551,0.0426301,0.193042,,,
Milhous1973,26,Oak Creek,1.161,0.317213,,3.66,,0.32,0.0099,0.019,0.054,0.08,0.086,2.05196,2650,999.728,0.000281,0.088608,9519,,25987.6,9803.98,31.059,0.03554,0.17626,,,
Milhous1973,27,Oak Creek,0.821,0.224317,,3.66,,0.27,0.0098,0.019,0.054,0.08,0.086,2.05196,2650,999.728,4.48E-05,0.0199772,9520,,25987.6,9803.98,25.9413,0.029684,0.161085,,,
Milhous1973,28,Oak Creek,0.623,0.170219,,3.66,,0.24,0.0097,0.019,0.054,0.08,0.086,2.05196,2650,999.728,9.87E-06,0.0058,9521,,25987.6,9803.98,22.8237,0.0261165,0.151096,,,
Milhous1973,29,Oak Creek,0.453,0.12377,,3.66,,0.21,0.0096,0.019,0.054,0.08,0.086,2.05196,2650,999.728,3.65E-06,0.00294981,9522,,25987.6,9803.98,19.7648,0.0226164,0.140607,,,
Milhous1973,30,Oak Creek,0.368,0.100546,,3.66,,0.2,0.0096,0.019,0.054,0.08,0.086,2.05196,2650,999.728,1.67E-06,0.00166138,9523,,25987.6,9803.98,18.8236,0.0215394,0.137218,,,
Milhous1973,31,Oak Creek,0.331,0.0904372,,3.66,,0.19,0.0096,0.019,0.054,0.08,0.086,2.05196,2650,999.728,3.19E-06,0.00352827,9524,,25987.6,9803.98,17.8825,0.0204624,0.133744,,,
Milhous1973,32,Oak Creek,0.283,0.0773224,,3.66,,0.18,0.0095,0.019,0.054,0.08,0.086,2.05196,2650,999.728,2.66E-06,0.00344108,9525,,25987.6,9803.98,16.7648,0.0191835,0.129497,,,
Milhous1973,33,Oak Creek,0.232,0.063388,,3.66,,0.17,0.0095,0.019,0.054,0.08,0.086,2.05196,2650,999.728,7.60E-07,0.00119771,9526,,25987.6,9803.98,15.8334,0.0181178,0.125848,,,
Milhous1973,34,Oak Creek,0.241,0.065847,,3.66,,0.17,0.0095,0.019,0.054,0.08,0.086,2.05196,2650,999.728,5.30E-07,0.00080815,9527,,25987.6,9803.98,15.8334,0.0181178,0.125848,,,
Milhous1973,35,Oak Creek,0.651,0.177869,,3.66,,0.25,0.0097,0.019,0.054,0.08,0.086,2.05196,2650,999.728,2.58E-05,0.014509,9528,,25987.6,9803.98,23.7747,0.0272047,0.154211,,,
Milhous1973,36,Oak Creek,0.453,0.12377,,3.66,,0.21,0.0096,0.019,0.054,0.08,0.086,2.05196,2650,999.728,3.34E-06,0.00269928,9529,,25987.6,9803.98,19.7648,0.0226164,0.140607,,,
Milhous1973,37,Oak Creek,0.311,0.0849727,,3.66,,0.18,0.0096,0.019,0.054,0.08,0.086,2.05196,2650,999.728,1.06E-06,0.0012478,9530,,25987.6,9803.98,16.9413,0.0193855,0.130176,,,
Milhous1973,38,Oak Creek,0.252,0.0688525,,3.66,,0.17,0.0095,0.019,0.054,0.08,0.086,2.05196,2650,999.728,3.30E-07,0.00047506,9531,,25987.6,9803.98,15.8334,0.0181178,0.125848,,,
Milhous1973,39,Oak Creek,0.221,0.0603825,,3.66,,0.16,0.0094,0.019,0.054,0.08,0.086,2.05196,2650,999.728,3.50E-07,0.00057814,9532,,25987.6,9803.98,14.7452,0.0168725,0.121446,,,
Milhous1973,40,Oak Creek,0.252,0.0688525,,3.66,,0.17,0.0095,0.019,0.054,0.08,0.086,2.05196,2650,999.728,4.30E-07,0.00061743,9533,,25987.6,9803.98,15.8334,0.0181178,0.125848,,,
Milhous1973,41,Oak Creek,0.193,0.0527322,,3.66,,0.15,0.0094,0.019,0.054,0.08,0.086,2.05196,2650,999.728,7.10E-07,0.0013392,9534,,25987.6,9803.98,13.8236,0.015818,0.11759,,,
Milhous1973,42,Oak Creek,0.198,0.0540984,,3.66,,0.16,0.0094,0.019,0.054,0.08,0.086,2.05196,2650,999.728,1.52E-06,0.00281046,9535,,25987.6,9803.98,14.7452,0.0168725,0.121446,,,
Milhous1973,43,Oak Creek,0.218,0.0595628,,3.66,,0.16,0.0094,0.019,0.054,0.08,0.086,2.05196,2650,999.728,1.20E-07,0.00020488,9536,,25987.6,9803.98,14.7452,0.0168725,0.121446,,,
Milhous1973,44,Oak Creek,0.235,0.0642077,,3.66,,0.16,0.0094,0.019,0.054,0.08,0.086,2.05196,2650,999.728,4.00E-07,0.00062782,9537,,25987.6,9803.98,14.7452,0.0168725,0.121446,,,
Milhous1973,45,Oak Creek,0.204,0.0557377,,3.66,,0.16,0.0094,0.019,0.054,0.08,0.086,2.05196,2650,999.728,2.00E-07,0.00035354,9538,,25987.6,9803.98,14.7452,0.0168725,0.121446,,,
Milhous1973,46,Oak Creek,0.238,0.0650273,,3.66,,0.17,0.0094,0.019,0.054,0.08,0.086,2.05196,2650,999.728,4.40E-07,0.00067682,9539,,25987.6,9803.98,15.6668,0.0179271,0.125184,,,
Milhous1973,47,Oak Creek,0.3,0.0819672,,3.66,,0.18,0.0096,0.019,0.054,0.08,0.086,2.05196,2650,999.728,1.37E-06,0.00167185,9540,,25987.6,9803.98,16.9413,0.0193855,0.130176,,,
Milhous1973,48,Oak Creek,0.269,0.0734973,,3.66,,0.17,0.0095,0.019,0.054,0.08,0.086,2.05196,2650,999.728,9.10E-07,0.00123984,9541,,25987.6,9803.98,15.8334,0.0181178,0.125848,,,
Milhous1973,49,Oak Creek,0.232,0.063388,,3.66,,0.17,0.0094,0.019,0.054,0.08,0.086,2.05196,2650,999.728,9.10E-07,0.00143757,9542,,25987.6,9803.98,15.6668,0.0179271,0.125184,,,
Milhous1973,50,Oak Creek,0.263,0.0718579,,3.66,,0.17,0.0095,0.019,0.054,0.08,0.086,2.05196,2650,999.728,2.70E-07,0.00038002,9543,,25987.6,9803.98,15.8334,0.0181178,0.125848,,,
Milhous1973,51,Oak Creek,0.566,0.154645,,3.66,,0.23,0.0097,0.019,0.054,0.08,0.086,2.05196,2650,999.728,3.27E-05,0.021151,9544,,25987.6,9803.98,21.8727,0.0250284,0.147914,,,
Milhous1973,52,Oak Creek,0.6,0.163934,,3.66,,0.24,0.0097,0.019,0.054,0.08,0.086,2.05196,2650,999.728,8.35E-06,0.00509488,9545,,25987.6,9803.98,22.8237,0.0261165,0.151096,,,
Milhous1973,53,Oak Creek,0.419,0.114481,,3.66,,0.2,0.0096,0.019,0.054,0.08,0.086,2.05196,2650,999.728,9.10E-07,0.00079598,9546,,25987.6,9803.98,18.8236,0.0215394,0.137218,,,
Milhous1973,54,Oak Creek,0.362,0.0989071,,3.66,,0.19,0.0096,0.019,0.054,0.08,0.086,2.05196,2650,999.728,4.70E-07,0.00047633,9547,,25987.6,9803.98,17.8825,0.0204624,0.133744,,,
Milhous1973,55,Oak Creek,0.538,0.146995,,3.66,,0.29,0.0097,0.019,0.054,0.08,0.086,2.05196,2650,999.728,6.53E-05,0.0444355,9548,,25987.6,9803.98,27.5786,0.0315575,0.166091,,,
Milhous1973,56,Oak Creek,1.756,0.479781,,3.66,,0.44,0.01,0.019,0.054,0.08,0.086,2.05196,2650,999.728,0.00327,0.681741,9549,,25987.6,9803.98,43.1375,0.0493611,0.207724,,,
Milhous1973,57,Oak Creek,2.039,0.557104,,3.66,,0.46,0.0101,0.019,0.054,0.08,0.086,2.05196,2650,999.728,0.00684,1.2281,9550,,25987.6,9803.98,45.5493,0.0521209,0.213452,,,
Milhous1973,58,Oak Creek,2.605,0.711749,,3.66,,0.49,0.0102,0.019,0.054,0.08,0.086,2.05196,2650,999.728,0.0365,5.12935,9551,,25987.6,9803.98,49.0003,0.0560698,0.22139,,,
Milhous1973,59,Oak Creek,2.209,0.603552,,3.66,,0.47,0.0108,0.019,0.054,0.08,0.086,2.05196,2650,999.728,0.111,18.3927,9552,,25987.6,9803.98,49.765,0.0569448,0.223111,,,
Milhous1973,60,Oak Creek,1.529,0.41776,,3.66,,0.42,0.0105,0.019,0.054,0.08,0.086,2.05196,2650,999.728,0.00987,2.36319,9553,,25987.6,9803.98,43.2356,0.0494733,0.20796,,,
Milhous1973,61,Oak Creek,1.331,0.363661,,3.66,,0.4,0.0104,0.019,0.054,0.08,0.086,2.05196,2650,999.728,0.00478,1.31475,9554,,25987.6,9803.98,40.7846,0.0466687,0.201979,,,
Milhous1973,62,Oak Creek,1.019,0.278415,,3.66,,0.37,0.0102,0.019,0.054,0.08,0.086,2.05196,2650,999.728,0.00144,0.517351,9555,,25987.6,9803.98,37.0002,0.0423384,0.192381,,,
Milhous1973,63,Oak Creek,1.076,0.293989,,3.66,,0.37,0.0102,0.019,0.054,0.08,0.086,2.05196,2650,999.728,0.00137,0.466128,9556,,25987.6,9803.98,37.0002,0.0423384,0.192381,,,
Milhous1973,64,Oak Creek,1.444,0.394536,,3.66,,0.41,0.01,0.019,0.054,0.08,0.086,2.05196,2650,999.728,0.00592,1.50088,9557,,25987.6,9803.98,40.1963,0.0459956,0.200517,,,
Milhous1973,65,Oak Creek,1.756,0.479781,,3.66,,0.44,0.01,0.019,0.054,0.08,0.086,2.05196,2650,999.728,0.0197,4.10698,9558,,25987.6,9803.98,43.1375,0.0493611,0.207724,,,
Milhous1973,66,Oak Creek,2.095,0.572404,,3.66,,0.47,0.01,0.019,0.054,0.08,0.086,2.05196,2650,999.728,0.0397,6.93706,9559,,25987.6,9803.98,46.0787,0.0527267,0.214689,,,
Milhous1973,67,Oak Creek,0.0193,0.00527322,,3.66,,0.064,0.0094,0.019,0.054,0.08,0.086,2.05196,2650,999.728,6.00E-08,0.00115331,9560,,25987.6,9803.98,5.89808,0.00674901,0.0768094,,,
Milhous1973,68,Oak Creek,0.019,0.00519126,,3.66,,0.064,0.0094,0.019,0.054,0.08,0.086,2.05196,2650,999.728,5.00E-08,0.00105398,9561,,25987.6,9803.98,5.89808,0.00674901,0.0768094,,,
Milhous1973,69,Oak Creek,0.0193,0.00527322,,3.66,,0.064,0.0094,0.019,0.054,0.08,0.086,2.05196,2650,999.728,1.20E-07,0.0023142,9562,,25987.6,9803.98,5.89808,0.00674901,0.0768094,,,
Milhous1973,70,Oak Creek,0.0193,0.00527322,,3.66,,0.064,0.0094,0.019,0.054,0.08,0.086,2.05196,2650,999.728,8.00E-08,0.0015839,9563,,25987.6,9803.98,5.89808,0.00674901,0.0768094,,,
Milhous1973,71,Oak Creek,0.019,0.00519126,,3.66,,0.064,0.0094,0.019,0.054,0.08,0.086,2.05196,2650,999.728,1.10E-07,0.00204245,9564,,25987.6,9803.98,5.89808,0.00674901,0.0768094,,,
Milhous1973,72,Oak Creek,0.019,0.00519126,,3.66,,0.064,0.0094,0.019,0.054,0.08,0.086,2.05196,2650,999.728,1.60E-07,0.00306368,9565,,25987.6,9803.98,5.89808,0.00674901,0.0768094,,,
Milhous1973,73,Oak Creek,0.0193,0.00527322,,3.66,,0.064,0.0094,0.019,0.054,0.08,0.086,2.05196,2650,999.728,3.00E-08,0.00053303,9566,,25987.6,9803.98,5.89808,0.00674901,0.0768094,,,
Milhous1973,74,Oak Creek,0.0193,0.00527322,,3.66,,0.064,0.0094,0.019,0.054,0.08,0.086,2.05196,2650,999.728,3.00E-08,0.0004894,9567,,25987.6,9803.98,5.89808,0.00674901,0.0768094,,,
Milhous1973,75,Oak Creek,0.0195,0.00532787,,3.66,,0.064,0.0094,0.019,0.054,0.08,0.086,2.05196,2650,999.728,2.00E-08,0.00035671,9568,,25987.6,9803.98,5.89808,0.00674901,0.0768094,,,
Milhous1973,76,Oak Creek,0.0204,0.00557377,,3.66,,0.064,0.0094,0.019,0.054,0.08,0.086,2.05196,2650,999.728,2.00E-08,0.00031406,9569,,25987.6,9803.98,5.89808,0.00674901,0.0768094,,,
Milhous1973,77,Oak Creek,0.0215,0.00587432,,3.66,,0.067,0.0094,0.019,0.054,0.08,0.086,2.05196,2650,999.728,7.00E-08,0.00111192,9570,,25987.6,9803.98,6.17455,0.00706538,0.078589,,,
Milhous1973,78,Oak Creek,0.0221,0.00603825,,3.66,,0.067,0.0094,0.019,0.054,0.08,0.086,2.05196,2650,999.728,2.00E-08,0.00036444,9571,,25987.6,9803.98,6.17455,0.00706538,0.078589,,,
Milhous1973,79,Oak Creek,0.0224,0.00612022,,3.66,,0.067,0.0094,0.019,0.054,0.08,0.086,2.05196,2650,999.728,2.00E-08,0.00029746,9572,,25987.6,9803.98,6.17455,0.00706538,0.078589,,,
Milhous1973,80,Oak Creek,0.0224,0.00612022,,3.66,,0.067,0.0094,0.019,0.054,0.08,0.086,2.05196,2650,999.728,1.00E-08,0.00011915,9573,,25987.6,9803.98,6.17455,0.00706538,0.078589,,,
Milhous1973,81,Oak Creek,0.0297,0.00811475,,3.66,,0.073,0.0094,0.019,0.054,0.08,0.086,2.05196,2650,999.728,5.00E-08,0.00065577,9574,,25987.6,9803.98,6.72749,0.0076981,0.0820325,,,
Milhous1973,82,Oak Creek,0.0399,0.0109016,,3.66,,0.079,0.0094,0.019,0.054,0.08,0.086,2.05196,2650,999.728,1.44E-06,0.0132126,9575,,25987.6,9803.98,7.28044,0.00833082,0.0853371,,,
Milhous1973,83,Oak Creek,0.0278,0.00759563,,3.66,,0.07,0.0094,0.019,0.054,0.08,0.086,2.05196,2650,999.728,6.00E-08,0.00084019,9576,,25987.6,9803.98,6.45102,0.00738174,0.0803292,,,
Milhous1973,84,Oak Creek,0.0252,0.00688525,,3.66,,0.07,0.0094,0.019,0.054,0.08,0.086,2.05196,2650,999.728,2.00E-08,0.00024261,9577,,25987.6,9803.98,6.45102,0.00738174,0.0803292,,,
Milhous1973,85,Oak Creek,0.0496,0.0135519,,3.66,,0.085,0.0094,0.019,0.054,0.08,0.086,2.05196,2650,999.728,9.00E-08,0.00067241,9578,,25987.6,9803.98,7.83338,0.00896354,0.0885184,,,
Milhous1973,86,Oak Creek,0.0379,0.0103552,,3.66,,0.079,0.0094,0.019,0.054,0.08,0.086,2.05196,2650,999.728,1.50E-07,0.00146826,9579,,25987.6,9803.98,7.28044,0.00833082,0.0853371,,,
Milhous1973,87,Oak Creek,0.0292,0.00797814,,3.66,,0.073,0.0094,0.019,0.054,0.08,0.086,2.05196,2650,999.728,9.00E-08,0.00114218,9580,,25987.6,9803.98,6.72749,0.0076981,0.0820325,,,
Milhous1973,88,Oak Creek,0.0286,0.00781421,,3.66,,0.07,0.0094,0.019,0.054,0.08,0.086,2.05196,2650,999.728,1.10E-07,0.00135687,9581,,25987.6,9803.98,6.45102,0.00738174,0.0803292,,,
Milhous1973,89,Oak Creek,0.0413,0.0112842,,3.66,,0.079,0.0094,0.019,0.054,0.08,0.086,2.05196,2650,999.728,1.30E-07,0.00114351,9582,,25987.6,9803.98,7.28044,0.00833082,0.0853371,,,
Milhous1973,90,Oak Creek,0.043,0.0117486,,3.66,,0.082,0.0094,0.019,0.054,0.08,0.086,2.05196,2650,999.728,4.00E-08,0.00037461,9583,,25987.6,9803.98,7.55691,0.00864718,0.0869423,,,
Milhous1973,91,Oak Creek,0.0368,0.0100546,,3.66,,0.079,0.0094,0.019,0.054,0.08,0.086,2.05196,2650,999.728,1.70E-07,0.00174096,9584,,25987.6,9803.98,7.28044,0.00833082,0.0853371,,,
Milhous1973,92,Oak Creek,0.0391,0.0106831,,3.66,,0.079,0.0094,0.019,0.054,0.08,0.086,2.05196,2650,999.728,1.50E-07,0.0014232,9585,,25987.6,9803.98,7.28044,0.00833082,0.0853371,,,
Milhous1973,93,Oak Creek,0.0425,0.011612,,3.66,,0.082,0.0094,0.019,0.054,0.08,0.086,2.05196,2650,999.728,1.70E-07,0.00143856,9586,,25987.6,9803.98,7.55691,0.00864718,0.0869423,,,
Milhous1973,94,Oak Creek,0.0651,0.0177869,,3.66,,0.094,0.0094,0.019,0.054,0.08,0.086,2.05196,2650,999.728,1.50E-07,0.00085479,9587,,25987.6,9803.98,8.6628,0.00991262,0.0930868,,,
Milhous1973,95,Oak Creek,0.0708,0.0193443,,3.66,,0.098,0.0094,0.019,0.054,0.08,0.086,2.05196,2650,999.728,1.40E-07,0.00070841,9588,,25987.6,9803.98,9.03143,0.0103344,0.0950468,,,
Milhous1973,96,Oak Creek,0.0459,0.012541,,3.66,,0.082,0.0094,0.019,0.054,0.08,0.086,2.05196,2650,999.728,1.30E-07,0.00102891,9589,,25987.6,9803.98,7.55691,0.00864718,0.0869423,,,
Milhous1973,97,Oak Creek,0.0385,0.0105191,,3.66,,0.079,0.0094,0.019,0.054,0.08,0.086,2.05196,2650,999.728,9.00E-08,0.00086628,9590,,25987.6,9803.98,7.28044,0.00833082,0.0853371,,,
Milhous1973,98,Oak Creek,0.047,0.0128415,,3.66,,0.085,0.0094,0.019,0.054,0.08,0.086,2.05196,2650,999.728,1.20E-07,0.0009503,9591,,25987.6,9803.98,7.83338,0.00896354,0.0885184,,,
Milhous1973,99,Oak Creek,0.0368,0.0100546,,3.66,,0.079,0.0094,0.019,0.054,0.08,0.086,2.05196,2650,999.728,1.80E-07,0.0018106,9592,,25987.6,9803.98,7.28044,0.00833082,0.0853371,,,
Milhous1973,100,Oak Creek,0.0878,0.0239891,,3.66,,0.082,0.0094,0.019,0.054,0.08,0.086,2.05196,2650,999.728,1.70E-07,0.0007297,9593,,25987.6,9803.98,7.55691,0.00864718,0.0869423,,,
Milhous1973,101,Oak Creek,0.0736,0.0201093,,3.66,,0.098,0.0094,0.019,0.054,0.08,0.086,2.05196,2650,999.728,5.40E-07,0.00268108,9594,,25987.6,9803.98,9.03143,0.0103344,0.0950468,,,
Milhous1973,102,Oak Creek,0.0595,0.0162568,,3.66,,0.085,0.0094,0.019,0.054,0.08,0.086,2.05196,2650,999.728,1.30E-07,0.00079373,9595,,25987.6,9803.98,7.83338,0.00896354,0.0885184,,,
Milhous1973,103,Oak Creek,0.0708,0.0193443,,3.66,,0.119,0.0094,0.019,0.054,0.08,0.086,2.05196,2650,999.728,4.70E-07,0.00243549,9596,,25987.6,9803.98,10.9667,0.0125489,0.104736,,,
Milhous1973,104,Oak Creek,0.1444,0.0394536,,3.66,,0.125,0.0094,0.019,0.054,0.08,0.086,2.05196,2650,999.728,4.70E-07,0.00119413,9597,,25987.6,9803.98,11.5197,0.0131817,0.107344,,,
Milhous1973,105,Oak Creek,0.1841,0.0503005,,3.66,,0.125,0.0094,0.019,0.054,0.08,0.086,2.05196,2650,999.728,6.50E-07,0.00129855,9598,,25987.6,9803.98,11.5197,0.0131817,0.107344,,,
Milhous1973,106,Oak Creek,0.1416,0.0386885,,3.66,,0.122,0.0094,0.019,0.054,0.08,0.086,2.05196,2650,999.728,2.10E-07,0.0005507,9599,,25987.6,9803.98,11.2432,0.0128653,0.106048,,,
Milhous1973,107,Oak Creek,0.1246,0.0340437,,3.66,,0.119,0.0094,0.019,0.054,0.08,0.086,2.05196,2650,999.728,2.10E-07,0.00060233,9600,,25987.6,9803.98,10.9667,0.0125489,0.104736,,,
Milhous1973,108,Oak Creek,0.1076,0.0293989,,3.66,,0.11,0.0094,0.019,0.054,0.08,0.086,2.05196,2650,999.728,1.70E-07,0.00059542,9601,,25987.6,9803.98,10.1373,0.0115999,0.100698,,,
Milhous1973,109,Oak Creek,0.2407,0.065765,,3.66,,0.149,0.0094,0.019,0.054,0.08,0.086,2.05196,2650,999.728,2.43E-06,0.00369598,9602,,25987.6,9803.98,13.7315,0.0157125,0.117197,,,
Milhous1973,110,Oak Creek,0.623,0.170219,,3.66,,0.207,0.0094,0.019,0.054,0.08,0.086,2.05196,2650,999.728,0.000243,0.142796,9603,,25987.6,9803.98,19.0766,0.0218289,0.138137,,,
Milhous1973,111,Oak Creek,0.5097,0.139262,,3.66,,0.195,0.0094,0.019,0.054,0.08,0.086,2.05196,2650,999.728,2.58E-05,0.0185312,9604,,25987.6,9803.98,17.9707,0.0205634,0.134073,,,
Milhous1973,112,Oak Creek,0.2237,0.0611202,,3.66,,0.146,0.0094,0.019,0.054,0.08,0.086,2.05196,2650,999.728,3.70E-07,0.0006088,9605,,25987.6,9803.98,13.455,0.0153962,0.116011,,,
Milhous1973,113,Oak Creek,0.1472,0.0402186,,3.66,,0.125,0.0094,0.019,0.054,0.08,0.086,2.05196,2650,999.728,1.52E-06,0.00378038,9606,,25987.6,9803.98,11.5197,0.0131817,0.107344,,,
Milhous1973,114,Oak Creek,0.0934,0.0255191,,3.66,,0.104,0.0094,0.019,0.054,0.08,0.086,2.05196,2650,999.728,2.80E-07,0.00110143,9607,,25987.6,9803.98,9.58437,0.0109672,0.0979131,,,
Milhous1973,115,Oak Creek,0.068,0.0185792,,3.66,,0.094,0.0094,0.019,0.054,0.08,0.086,2.05196,2650,999.728,3.50E-07,0.00187895,9608,,25987.6,9803.98,8.6628,0.00991262,0.0930868,,,
Milhous1973,116,Oak Creek,0.0566,0.0154645,,3.66,,0.088,0.0094,0.019,0.054,0.08,0.086,2.05196,2650,999.728,1.50E-07,0.00098317,9609,,25987.6,9803.98,8.10985,0.0092799,0.090067,,,
Milhous1973,117,Oak Creek,0.051,0.0139344,,3.66,,0.085,0.0094,0.019,0.054,0.08,0.086,2.05196,2650,999.728,1.10E-07,0.00081834,9610,,25987.6,9803.98,7.83338,0.00896354,0.0885184,,,
Milhous1973,118,Oak Creek,0.0445,0.0121585,,3.66,,0.082,0.0094,0.019,0.054,0.08,0.086,2.05196,2650,999.728,1.50E-07,0.0012505,9611,,25987.6,9803.98,7.55691,0.00864718,0.0869423,,,
Milhous1973,119,Oak Creek,0.0595,0.0162568,,3.66,,0.088,0.0094,0.019,0.054,0.08,0.086,2.05196,2650,999.728,1.10E-07,0.00065221,9612,,25987.6,9803.98,8.10985,0.0092799,0.090067,,,
Andrews1994,1,Sagehen,2.18,0.848249,1.635,2.57,0.518,,0.0102,0.021,0.058,0.104,0.13,2.22539,2650,999.728,0.0245,2.889,9613,0.725425,25987.6,9803.98,,,,,,1.33333
